image_ID,artefact_ID,artefact_type,archaeological_culture_name,site_name,level_layer_concentration,country,latitude_y,longitude_x,archaeological_period,dating_BP,dating_sd_BP,dating_labcode,dating_method,citation_reference,editor_name,description
LPNILE_016,LPNILE_016_pseudo_no_5,Truncations,Afian,E71K18,C,Egypt,25.38957,32.47821,Late Palaeolithic,NA,NA,NA,NA,"Close et al. 1979, fig. 4.13, p. 103",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_016,LPNILE_016_pseudo_no_6,Truncations,Afian,E71K18,C,Egypt,25.38957,32.47821,Late Palaeolithic,NA,NA,NA,NA,"Close et al. 1979, fig. 4.13, p. 103",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_017,LPNILE_017_pseudo_no_1,Geom tri,Afian,E71K18,C,Egypt,25.38957,32.47821,Late Palaeolithic,NA,NA,NA,NA,"Close et al. 1979, fig. 4.13, p. 103",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_017,LPNILE_017_pseudo_no_2,Geom tri,Afian,E71K18,C,Egypt,25.38957,32.47821,Late Palaeolithic,NA,NA,NA,NA,"Close et al. 1979, fig. 4.13, p. 103",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_017,LPNILE_017_pseudo_no_3,Geom tri,Afian,E71K18,C,Egypt,25.38957,32.47821,Late Palaeolithic,NA,NA,NA,NA,"Close et al. 1979, fig. 4.13, p. 103",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_017,LPNILE_017_pseudo_no_4,Geom tri,Afian,E71K18,C,Egypt,25.38957,32.47821,Late Palaeolithic,NA,NA,NA,NA,"Close et al. 1979, fig. 4.13, p. 103",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_017,LPNILE_017_pseudo_no_5,Geom tri,Afian,E71K18,C,Egypt,25.38957,32.47821,Late Palaeolithic,NA,NA,NA,NA,"Close et al. 1979, fig. 4.13, p. 103",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_017,LPNILE_017_pseudo_no_6,Geom tri,Afian,E71K18,C,Egypt,25.38957,32.47821,Late Palaeolithic,NA,NA,NA,NA,"Close et al. 1979, fig. 4.13, p. 103",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_018,LPNILE_018_pseudo_no_1,Geom trap,Afian,E71K18,C,Egypt,25.38957,32.47821,Late Palaeolithic,NA,NA,NA,NA,"Close et al. 1979, fig. 4.13, p. 103",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_018,LPNILE_018_pseudo_no_10,Geom trap,Afian,E71K18,C,Egypt,25.38957,32.47821,Late Palaeolithic,NA,NA,NA,NA,"Close et al. 1979, fig. 4.13, p. 103",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_018,LPNILE_018_pseudo_no_2,Geom trap,Afian,E71K18,C,Egypt,25.38957,32.47821,Late Palaeolithic,NA,NA,NA,NA,"Close et al. 1979, fig. 4.13, p. 103",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_018,LPNILE_018_pseudo_no_3,Geom trap,Afian,E71K18,C,Egypt,25.38957,32.47821,Late Palaeolithic,NA,NA,NA,NA,"Close et al. 1979, fig. 4.13, p. 103",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_018,LPNILE_018_pseudo_no_4,Geom trap,Afian,E71K18,C,Egypt,25.38957,32.47821,Late Palaeolithic,NA,NA,NA,NA,"Close et al. 1979, fig. 4.13, p. 103",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_018,LPNILE_018_pseudo_no_5,Geom trap,Afian,E71K18,C,Egypt,25.38957,32.47821,Late Palaeolithic,NA,NA,NA,NA,"Close et al. 1979, fig. 4.13, p. 103",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_018,LPNILE_018_pseudo_no_6,Geom trap,Afian,E71K18,C,Egypt,25.38957,32.47821,Late Palaeolithic,NA,NA,NA,NA,"Close et al. 1979, fig. 4.13, p. 103",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_018,LPNILE_018_pseudo_no_7,Geom trap,Afian,E71K18,C,Egypt,25.38957,32.47821,Late Palaeolithic,NA,NA,NA,NA,"Close et al. 1979, fig. 4.13, p. 103",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_018,LPNILE_018_pseudo_no_8,Geom trap,Afian,E71K18,C,Egypt,25.38957,32.47821,Late Palaeolithic,NA,NA,NA,NA,"Close et al. 1979, fig. 4.13, p. 103",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_018,LPNILE_018_pseudo_no_9,Geom trap,Afian,E71K18,C,Egypt,25.38957,32.47821,Late Palaeolithic,NA,NA,NA,NA,"Close et al. 1979, fig. 4.13, p. 103",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_019,LPNILE_019_pseudo_no_1,Backed,Kubbaniyan,E-78-3,Layers1-10,Egypt,24.213137,32.821313,Late Palaeolithic,17-18 ka,NA,NA,Radiocarbon dating,"Close 1989a, fig. 23.19, p. 425",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_019,LPNILE_019_pseudo_no_2,Backed,Kubbaniyan,E-78-3,Layers1-10,Egypt,24.213137,32.821313,Late Palaeolithic,17-18 ka,NA,NA,Radiocarbon dating,"Close 1989a, fig. 23.19, p. 425",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_019,LPNILE_019_pseudo_no_3,Backed,Kubbaniyan,E-78-3,Layers1-10,Egypt,24.213137,32.821313,Late Palaeolithic,17-18 ka,NA,NA,Radiocarbon dating,"Close 1989a, fig. 23.19, p. 425",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_019,LPNILE_019_pseudo_no_4,Backed,Kubbaniyan,E-78-3,Layers1-10,Egypt,24.213137,32.821313,Late Palaeolithic,17-18 ka,NA,NA,Radiocarbon dating,"Close 1989a, fig. 23.19, p. 425",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_019,LPNILE_019_pseudo_no_5,Backed,Kubbaniyan,E-78-3,Layers1-10,Egypt,24.213137,32.821313,Late Palaeolithic,17-18 ka,NA,NA,Radiocarbon dating,"Close 1989a, fig. 23.19, p. 425",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_019,LPNILE_019_pseudo_no_6,Backed,Kubbaniyan,E-78-3,Layers1-10,Egypt,24.213137,32.821313,Late Palaeolithic,17-18 ka,NA,NA,Radiocarbon dating,"Close 1989a, fig. 23.19, p. 425",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_019,LPNILE_019_pseudo_no_7,Backed,Kubbaniyan,E-78-3,Layers1-10,Egypt,24.213137,32.821313,Late Palaeolithic,17-18 ka,NA,NA,Radiocarbon dating,"Close 1989a, fig. 23.19, p. 425",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_019,LPNILE_019_pseudo_no_8,Backed,Kubbaniyan,E-78-3,Layers1-10,Egypt,24.213137,32.821313,Late Palaeolithic,17-18 ka,NA,NA,Radiocarbon dating,"Close 1989a, fig. 23.19, p. 425",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_020,LPNILE_020_pseudo_no_1,Truncations,Kubbaniyan,E-78-3,Layers1-10,Egypt,24.213137,32.821313,Late Palaeolithic,NA,NA,NA,NA,"Close 1989a, fig. 23.19, p. 425",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_020,LPNILE_020_pseudo_no_2,Truncations,Kubbaniyan,E-78-3,Layers1-10,Egypt,24.213137,32.821313,Late Palaeolithic,NA,NA,NA,NA,"Close 1989a, fig. 23.19, p. 425",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
LPNILE_021,LPNILE_021_pseudo_no_1,Backed,Kubbaniyan,E-78-3,Layer18+,Egypt,24.213137,32.821313,Late Palaeolithic,18.5 ka,NA,NA,Radiocarbon dating,"Close 1989a, fig. 23.20, p. 426",Leplongeon,"The dataset is composed of published drawings of retouched tools (backed bladelets, geometrics and truncations) coming from lithic assemblages corresponding to 7 archaeological layers or concentrations, 4 sites, and attributed to 2 industries (Afian and Kubbaniyan) of the Late Palaeolithic of the Nile Valley (Egypt). All artefacts were studied (and drawn) by Angela E. Close."
